"LON","LAT","GEOID","NAMELSAD","pop_2013","States","HUC8","Name"
-118.9375,42.6875,41025,"Harney County",7314,"NV,OR",17120008,"Guano"
-118.9375,42.8125,41025,"Harney County",7314,"NV,OR",17120008,"Guano"
-118.9375,42.9375,41025,"Harney County",7314,"OR",17120001,"Harney-Malheur Lakes"
-118.9375,43.0625,41025,"Harney County",7314,"OR",17120003,"Donner und Blitzen"
-118.9375,43.1875,41025,"Harney County",7314,"OR",17120003,"Donner und Blitzen"
-118.9375,43.3125,41025,"Harney County",7314,"OR",17120001,"Harney-Malheur Lakes"
-118.9375,43.4375,41025,"Harney County",7314,"OR",17120002,"Silvies"
-118.9375,43.5625,41025,"Harney County",7314,"OR",17120001,"Harney-Malheur Lakes"
-118.9375,43.6875,41025,"Harney County",7314,"OR",17120001,"Harney-Malheur Lakes"
-118.9375,43.8125,41025,"Harney County",7314,"OR",17120002,"Silvies"
-118.9375,43.9375,41025,"Harney County",7314,"OR",17120002,"Silvies"
-118.9375,44.0625,41023,"Grant County",7359,"OR",17120002,"Silvies"
-118.9375,44.1875,41023,"Grant County",7359,"OR",17120002,"Silvies"
-118.9375,44.3125,41023,"Grant County",7359,"OR",17070201,"Upper John Day"
-118.9375,44.4375,41023,"Grant County",7359,"OR",17070201,"Upper John Day"
-118.9375,44.5625,41023,"Grant County",7359,"OR",17070201,"Upper John Day"
-118.9375,44.6875,41023,"Grant County",7359,"OR",17070203,"Middle Fork John Day"
-118.9375,44.8125,41023,"Grant County",7359,"OR",17070203,"Middle Fork John Day"
-118.9375,44.9375,41023,"Grant County",7359,"OR",17070202,"North Fork John Day"
-118.9375,45.0625,41059,"Umatilla County",76306,"OR",17070202,"North Fork John Day"
-118.9375,45.1875,41059,"Umatilla County",76306,"OR",17070202,"North Fork John Day"
-118.9375,45.3125,41059,"Umatilla County",76306,"OR",17070103,"Umatilla"
-118.9375,45.4375,41059,"Umatilla County",76306,"OR",17070103,"Umatilla"
-118.9375,45.5625,41059,"Umatilla County",76306,"OR",17070103,"Umatilla"
-118.9375,45.6875,41059,"Umatilla County",76306,"OR",17070103,"Umatilla"
-118.9375,45.8125,41059,"Umatilla County",76306,"OR",17070103,"Umatilla"
-118.9375,45.9375,41059,"Umatilla County",76306,"OR",17070103,"Umatilla"
-118.9375,46.0625,53071,"Walla Walla County",59092,"OR,WA",17070101,"Middle Columbia-Lake Wallula"
-118.9375,46.1875,53071,"Walla Walla County",59092,"OR,WA",17070101,"Middle Columbia-Lake Wallula"
-118.9375,46.3125,53021,"Franklin County",81835,"WA",17060110,"Lower Snake"
-118.9375,46.4375,53021,"Franklin County",81835,"WA",17060110,"Lower Snake"
-118.9375,46.5625,53021,"Franklin County",81835,"WA",17020016,"Upper Columbia-Priest Rapids"
-118.9375,46.6875,53021,"Franklin County",81835,"WA",17020016,"Upper Columbia-Priest Rapids"
-118.9375,46.8125,53001,"Adams County",18802,"WA",17020016,"Upper Columbia-Priest Rapids"
-118.9375,46.9375,53001,"Adams County",18802,"WA",17020015,"Lower Crab"
-118.9375,47.0625,53001,"Adams County",18802,"WA",17020015,"Lower Crab"
-118.9375,47.1875,53001,"Adams County",18802,"WA",17020015,"Lower Crab"
-118.9375,47.3125,53043,"Lincoln County",10481,"WA",17020015,"Lower Crab"
-118.9375,47.4375,53043,"Lincoln County",10481,"WA",17020013,"Upper Crab"
-118.9375,47.5625,53043,"Lincoln County",10481,"WA",17020013,"Upper Crab"
-118.9375,47.6875,53043,"Lincoln County",10481,"WA",17020013,"Upper Crab"
-118.9375,47.8125,53043,"Lincoln County",10481,"WA",17020013,"Upper Crab"
-118.9375,47.9375,53043,"Lincoln County",10481,"CN,WA",17020001,"Franklin D. Roosevelt Lake"
-118.9375,48.0625,53047,"Okanogan County",41143,"WA",17020005,"Chief Joseph"
-118.9375,48.1875,53047,"Okanogan County",41143,"WA",17020005,"Chief Joseph"
-118.9375,48.3125,53047,"Okanogan County",41143,"WA",17020005,"Chief Joseph"
-118.9375,48.4375,53047,"Okanogan County",41143,"WA",17020004,"Sanpoil"
-118.9375,48.5625,53047,"Okanogan County",41143,"WA",17020004,"Sanpoil"
-118.9375,48.6875,53047,"Okanogan County",41143,"WA",17020004,"Sanpoil"
-118.9375,48.8125,53047,"Okanogan County",41143,"CN,WA",17020002,"Kettle"
-118.9375,48.9375,53047,"Okanogan County",41143,"CN,WA",17020002,"Kettle"
-119.0625,34.1875,6111,"Ventura County",829017,"CA",18070103,"Calleguas"
-119.0625,34.3125,6111,"Ventura County",829017,"CA",18070103,"Calleguas"
-119.0625,34.4375,6111,"Ventura County",829017,"CA",18070102,"Santa Clara"
-119.0625,34.5625,6111,"Ventura County",829017,"CA",18070102,"Santa Clara"
-119.0625,34.6875,6111,"Ventura County",829017,"CA",18070102,"Santa Clara"
-119.0625,34.8125,6111,"Ventura County",829017,"CA",18030003,"Middle Kern-Upper Tehachapi-Grapevine"
-119.0625,34.9375,6029,"Kern County",848204,"CA",18030003,"Middle Kern-Upper Tehachapi-Grapevine"
-119.0625,35.0625,6029,"Kern County",848204,"CA",18030003,"Middle Kern-Upper Tehachapi-Grapevine"
-119.0625,35.1875,6029,"Kern County",848204,"CA",18030003,"Middle Kern-Upper Tehachapi-Grapevine"
-119.0625,35.3125,6029,"Kern County",848204,"CA",18030003,"Middle Kern-Upper Tehachapi-Grapevine"
-119.0625,35.4375,6029,"Kern County",848204,"CA",18030012,"Tulare Lake Bed"
-119.0625,35.5625,6029,"Kern County",848204,"CA",18030004,"Upper Poso"
-119.0625,35.6875,6029,"Kern County",848204,"CA",18030005,"Upper Deer-Upper White"
-119.0625,35.8125,6107,"Tulare County",446644,"CA",18030005,"Upper Deer-Upper White"
-119.0625,35.9375,6107,"Tulare County",446644,"CA",18030005,"Upper Deer-Upper White"
-119.0625,36.0625,6107,"Tulare County",446644,"CA",18030006,"Upper Tule"
-119.0625,36.1875,6107,"Tulare County",446644,"CA",18030006,"Upper Tule"
-119.0625,36.3125,6107,"Tulare County",446644,"CA",18030006,"Upper Tule"
-119.0625,36.4375,6107,"Tulare County",446644,"CA",18030007,"Upper Kaweah"
-119.0625,36.5625,6107,"Tulare County",446644,"CA",18030007,"Upper Kaweah"
-119.0625,36.6875,6019,"Fresno County",939605,"CA",18030012,"Tulare Lake Bed"
-119.0625,36.8125,6019,"Fresno County",939605,"CA",18030010,"Upper King"
-119.0625,36.9375,6019,"Fresno County",939605,"CA",18030010,"Upper King"
-119.0625,37.0625,6019,"Fresno County",939605,"CA",18030010,"Upper King"
-119.0625,37.1875,6019,"Fresno County",939605,"CA",18040006,"Upper San Joaquin"
-119.0625,37.3125,6019,"Fresno County",939605,"CA",18040006,"Upper San Joaquin"
-119.0625,37.4375,6019,"Fresno County",939605,"CA",18040006,"Upper San Joaquin"
-119.0625,37.5625,6039,"Madera County",151435,"CA",18040006,"Upper San Joaquin"
-119.0625,37.6875,6051,"Mono County",14217,"CA",18090102,"Crowley Lake"
-119.0625,37.8125,6051,"Mono County",14217,"CA",18090101,"Mono Lake"
-119.0625,37.9375,6051,"Mono County",14217,"CA",18090101,"Mono Lake"
-119.0625,38.0625,6051,"Mono County",14217,"CA",18090101,"Mono Lake"
-119.0625,38.1875,6051,"Mono County",14217,"CA",18090101,"Mono Lake"
-119.0625,38.3125,6051,"Mono County",14217,"CA,NV",16050301,"East Walker"
-119.0625,38.4375,32019,"Lyon County",51648,"CA,NV",16050301,"East Walker"
-119.0625,38.5625,32019,"Lyon County",51648,"CA,NV",16050301,"East Walker"
-119.0625,38.6875,32019,"Lyon County",51648,"CA,NV",16050301,"East Walker"
-119.0625,38.8125,32019,"Lyon County",51648,"CA,NV",16050301,"East Walker"
-119.0625,38.9375,32019,"Lyon County",51648,"NV",16050303,"Walker"
-119.0625,39.0625,32019,"Lyon County",51648,"NV",16050303,"Walker"
-119.0625,39.1875,32019,"Lyon County",51648,"NV",16050303,"Walker"
-119.0625,39.3125,32019,"Lyon County",51648,"NV",16050202,"Middle Carson"
-119.0625,39.4375,32001,"Churchill County",24572,"NV",16050202,"Middle Carson"
-119.0625,39.5625,32001,"Churchill County",24572,"NV",16050203,"Carson Desert"
-119.0625,39.6875,32001,"Churchill County",24572,"NV",16050104,"Granite Springs Valley"
-119.0625,39.8125,32001,"Churchill County",24572,"NV",16050104,"Granite Springs Valley"
-119.0625,39.9375,32001,"Churchill County",24572,"NV",16050104,"Granite Springs Valley"
-119.0625,40.0625,32027,"Pershing County",6752,"NV",16050104,"Granite Springs Valley"
-119.0625,40.1875,32027,"Pershing County",6752,"NV",16050104,"Granite Springs Valley"
-119.0625,40.3125,32027,"Pershing County",6752,"NV",16050104,"Granite Springs Valley"
-119.0625,40.4375,32027,"Pershing County",6752,"NV",16050104,"Granite Springs Valley"
-119.0625,40.5625,32027,"Pershing County",6752,"NV",16050104,"Granite Springs Valley"
-119.0625,40.6875,32027,"Pershing County",6752,"NV",16040202,"Lower Quinn"
-119.0625,40.8125,32027,"Pershing County",6752,"NV",16040202,"Lower Quinn"
-119.0625,40.9375,32027,"Pershing County",6752,"NV",16040202,"Lower Quinn"
-119.0625,41.0625,32013,"Humboldt County",16800,"NV",16040202,"Lower Quinn"
-119.0625,41.1875,32013,"Humboldt County",16800,"NV",16040202,"Lower Quinn"
-119.0625,41.3125,32013,"Humboldt County",16800,"NV",16040202,"Lower Quinn"
-119.0625,41.4375,32013,"Humboldt County",16800,"NV",16040202,"Lower Quinn"
-119.0625,41.5625,32013,"Humboldt County",16800,"NV",16040202,"Lower Quinn"
-119.0625,41.6875,32013,"Humboldt County",16800,"NV",16040205,"Thousand-Virgin"
-119.0625,41.8125,32013,"Humboldt County",16800,"NV",16040205,"Thousand-Virgin"
-119.0625,41.9375,32013,"Humboldt County",16800,"NV",16040205,"Thousand-Virgin"
-119.0625,42.0625,41025,"Harney County",7314,"NV,OR",17120008,"Guano"
-119.0625,42.1875,41025,"Harney County",7314,"NV,OR",17120008,"Guano"
-119.0625,42.3125,41025,"Harney County",7314,"NV,OR",17120008,"Guano"
-119.0625,42.4375,41025,"Harney County",7314,"NV,OR",17120008,"Guano"
-119.0625,42.5625,41025,"Harney County",7314,"NV,OR",17120008,"Guano"
-119.0625,42.6875,41025,"Harney County",7314,"NV,OR",17120008,"Guano"
-119.0625,42.8125,41025,"Harney County",7314,"NV,OR",17120008,"Guano"
-119.0625,42.9375,41025,"Harney County",7314,"NV,OR",17120008,"Guano"
-119.0625,43.0625,41025,"Harney County",7314,"OR",17120001,"Harney-Malheur Lakes"
-119.0625,43.1875,41025,"Harney County",7314,"OR",17120001,"Harney-Malheur Lakes"
-119.0625,43.3125,41025,"Harney County",7314,"OR",17120001,"Harney-Malheur Lakes"
-119.0625,43.4375,41025,"Harney County",7314,"OR",17120002,"Silvies"
-119.0625,43.5625,41025,"Harney County",7314,"OR",17120002,"Silvies"
-119.0625,43.6875,41025,"Harney County",7314,"OR",17120002,"Silvies"
-119.0625,43.8125,41025,"Harney County",7314,"OR",17120001,"Harney-Malheur Lakes"
-119.0625,43.9375,41025,"Harney County",7314,"OR",17120002,"Silvies"
-119.0625,44.0625,41023,"Grant County",7359,"OR",17120002,"Silvies"
-119.0625,44.1875,41023,"Grant County",7359,"OR",17120002,"Silvies"
-119.0625,44.3125,41023,"Grant County",7359,"OR",17070201,"Upper John Day"
-119.0625,44.4375,41023,"Grant County",7359,"OR",17070201,"Upper John Day"
-119.0625,44.5625,41023,"Grant County",7359,"OR",17070201,"Upper John Day"
-119.0625,44.6875,41023,"Grant County",7359,"OR",17070203,"Middle Fork John Day"
-119.0625,44.8125,41023,"Grant County",7359,"OR",17070203,"Middle Fork John Day"
-119.0625,44.9375,41023,"Grant County",7359,"OR",17070203,"Middle Fork John Day"
-119.0625,45.0625,41059,"Umatilla County",76306,"OR",17070202,"North Fork John Day"
-119.0625,45.1875,41059,"Umatilla County",76306,"OR",17070202,"North Fork John Day"
-119.0625,45.3125,41059,"Umatilla County",76306,"OR",17070103,"Umatilla"
-119.0625,45.4375,41059,"Umatilla County",76306,"OR",17070103,"Umatilla"
-119.0625,45.5625,41059,"Umatilla County",76306,"OR",17070103,"Umatilla"
-119.0625,45.6875,41059,"Umatilla County",76306,"OR",17070103,"Umatilla"
-119.0625,45.8125,41059,"Umatilla County",76306,"OR",17070103,"Umatilla"
-119.0625,45.9375,41059,"Umatilla County",76306,"OR,WA",17070101,"Middle Columbia-Lake Wallula"
-119.0625,46.0625,53005,"Benton County",178992,"OR,WA",17070101,"Middle Columbia-Lake Wallula"
-119.0625,46.1875,53005,"Benton County",178992,"WA",17020016,"Upper Columbia-Priest Rapids"
-119.0625,46.3125,53021,"Franklin County",81835,"WA",17020016,"Upper Columbia-Priest Rapids"
-119.0625,46.4375,53021,"Franklin County",81835,"WA",17020016,"Upper Columbia-Priest Rapids"
-119.0625,46.5625,53021,"Franklin County",81835,"WA",17020016,"Upper Columbia-Priest Rapids"
-119.0625,46.6875,53021,"Franklin County",81835,"WA",17020016,"Upper Columbia-Priest Rapids"
-119.0625,46.8125,53001,"Adams County",18802,"WA",17020016,"Upper Columbia-Priest Rapids"
-119.0625,46.9375,53025,"Grant County",90202,"WA",17020015,"Lower Crab"
-119.0625,47.0625,53025,"Grant County",90202,"WA",17020015,"Lower Crab"
-119.0625,47.1875,53025,"Grant County",90202,"WA",17020015,"Lower Crab"
-119.0625,47.3125,53025,"Grant County",90202,"WA",17020015,"Lower Crab"
-119.0625,47.4375,53025,"Grant County",90202,"WA",17020013,"Upper Crab"
-119.0625,47.5625,53025,"Grant County",90202,"WA",17020013,"Upper Crab"
-119.0625,47.6875,53025,"Grant County",90202,"WA",17020014,"Banks Lake"
-119.0625,47.8125,53025,"Grant County",90202,"WA",17020014,"Banks Lake"
-119.0625,47.9375,53025,"Grant County",90202,"WA",17020014,"Banks Lake"
-119.0625,48.0625,53017,"Douglas County",38807,"WA",17020005,"Chief Joseph"
-119.0625,48.1875,53047,"Okanogan County",41143,"WA",17020005,"Chief Joseph"
-119.0625,48.3125,53047,"Okanogan County",41143,"WA",17020005,"Chief Joseph"
-119.0625,48.4375,53047,"Okanogan County",41143,"WA",17020004,"Sanpoil"
-119.0625,48.5625,53047,"Okanogan County",41143,"WA",17020004,"Sanpoil"
-119.0625,48.6875,53047,"Okanogan County",41143,"CN,WA",17020006,"Okanogan"
-119.0625,48.8125,53047,"Okanogan County",41143,"CN,WA",17020006,"Okanogan"
-119.0625,48.9375,53047,"Okanogan County",41143,"CN,WA",17020002,"Kettle"
-119.1875,34.1875,6111,"Ventura County",829017,"CA",18070103,"Calleguas"
-119.1875,34.3125,6111,"Ventura County",829017,"CA",18070102,"Santa Clara"
-119.1875,34.4375,6111,"Ventura County",829017,"CA",18070101,"Ventura"
-119.1875,34.5625,6111,"Ventura County",829017,"CA",18070102,"Santa Clara"
-119.1875,34.6875,6111,"Ventura County",829017,"CA",18060007,"Cuyama"
-119.1875,34.8125,6111,"Ventura County",829017,"CA",18060007,"Cuyama"
-119.1875,34.9375,6029,"Kern County",848204,"CA",18030003,"Middle Kern-Upper Tehachapi-Grapevine"
-119.1875,35.0625,6029,"Kern County",848204,"CA",18030003,"Middle Kern-Upper Tehachapi-Grapevine"
-119.1875,35.1875,6029,"Kern County",848204,"CA",18030003,"Middle Kern-Upper Tehachapi-Grapevine"
-119.1875,35.3125,6029,"Kern County",848204,"CA",18030003,"Middle Kern-Upper Tehachapi-Grapevine"
-119.1875,35.4375,6029,"Kern County",848204,"CA",18030012,"Tulare Lake Bed"
-119.1875,35.5625,6029,"Kern County",848204,"CA",18030004,"Upper Poso"
-119.1875,35.6875,6029,"Kern County",848204,"CA",18030005,"Upper Deer-Upper White"
-119.1875,35.8125,6107,"Tulare County",446644,"CA",18030005,"Upper Deer-Upper White"
-119.1875,35.9375,6107,"Tulare County",446644,"CA",18030005,"Upper Deer-Upper White"
-119.1875,36.0625,6107,"Tulare County",446644,"CA",18030012,"Tulare Lake Bed"
-119.1875,36.1875,6107,"Tulare County",446644,"CA",18030006,"Upper Tule"
-119.1875,36.3125,6107,"Tulare County",446644,"CA",18030006,"Upper Tule"
-119.1875,36.4375,6107,"Tulare County",446644,"CA",18030007,"Upper Kaweah"
-119.1875,36.5625,6107,"Tulare County",446644,"CA",18030007,"Upper Kaweah"
-119.1875,36.6875,6019,"Fresno County",939605,"CA",18030007,"Upper Kaweah"
-119.1875,36.8125,6019,"Fresno County",939605,"CA",18030012,"Tulare Lake Bed"
-119.1875,36.9375,6019,"Fresno County",939605,"CA",18030010,"Upper King"
-119.1875,37.0625,6019,"Fresno County",939605,"CA",18030010,"Upper King"
-119.1875,37.1875,6019,"Fresno County",939605,"CA",18040006,"Upper San Joaquin"
-119.1875,37.3125,6019,"Fresno County",939605,"CA",18040006,"Upper San Joaquin"
-119.1875,37.4375,6019,"Fresno County",939605,"CA",18040006,"Upper San Joaquin"
-119.1875,37.5625,6039,"Madera County",151435,"CA",18040006,"Upper San Joaquin"
-119.1875,37.6875,6039,"Madera County",151435,"CA",18040006,"Upper San Joaquin"
-119.1875,37.8125,6051,"Mono County",14217,"CA",18090101,"Mono Lake"
-119.1875,37.9375,6051,"Mono County",14217,"CA",18090101,"Mono Lake"
-119.1875,38.0625,6051,"Mono County",14217,"CA",18090101,"Mono Lake"
-119.1875,38.1875,6051,"Mono County",14217,"CA,NV",16050301,"East Walker"
-119.1875,38.3125,6051,"Mono County",14217,"CA,NV",16050301,"East Walker"
-119.1875,38.4375,32019,"Lyon County",51648,"CA,NV",16050301,"East Walker"
-119.1875,38.5625,32019,"Lyon County",51648,"CA,NV",16050302,"West Walker"
-119.1875,38.6875,32019,"Lyon County",51648,"CA,NV",16050302,"West Walker"
-119.1875,38.8125,32019,"Lyon County",51648,"CA,NV",16050302,"West Walker"
-119.1875,38.9375,32019,"Lyon County",51648,"NV",16050303,"Walker"
-119.1875,39.0625,32019,"Lyon County",51648,"NV",16050303,"Walker"
-119.1875,39.1875,32019,"Lyon County",51648,"NV",16050202,"Middle Carson"
-119.1875,39.3125,32019,"Lyon County",51648,"NV",16050202,"Middle Carson"
-119.1875,39.4375,32019,"Lyon County",51648,"NV",16050202,"Middle Carson"
-119.1875,39.5625,32019,"Lyon County",51648,"NV",16050104,"Granite Springs Valley"
-119.1875,39.6875,32031,"Washoe County",425495,"NV",16050103,"Pyramid-Winnemucca Lakes"
-119.1875,39.8125,32001,"Churchill County",24572,"NV",16050104,"Granite Springs Valley"
-119.1875,39.9375,32001,"Churchill County",24572,"NV",16050104,"Granite Springs Valley"
-119.1875,40.0625,32027,"Pershing County",6752,"NV",16050104,"Granite Springs Valley"
-119.1875,40.1875,32027,"Pershing County",6752,"NV",16050104,"Granite Springs Valley"
-119.1875,40.3125,32027,"Pershing County",6752,"NV",16050104,"Granite Springs Valley"
-119.1875,40.4375,32027,"Pershing County",6752,"NV",16050104,"Granite Springs Valley"
-119.1875,40.5625,32027,"Pershing County",6752,"NV",16050104,"Granite Springs Valley"
-119.1875,40.6875,32027,"Pershing County",6752,"NV",16040202,"Lower Quinn"
-119.1875,40.8125,32027,"Pershing County",6752,"NV",16040202,"Lower Quinn"
-119.1875,40.9375,32027,"Pershing County",6752,"NV",16040202,"Lower Quinn"
-119.1875,41.0625,32013,"Humboldt County",16800,"NV",16040202,"Lower Quinn"
-119.1875,41.1875,32013,"Humboldt County",16800,"NV",16040202,"Lower Quinn"
-119.1875,41.3125,32013,"Humboldt County",16800,"NV",16040202,"Lower Quinn"
-119.1875,41.4375,32013,"Humboldt County",16800,"NV",16040202,"Lower Quinn"
-119.1875,41.5625,32013,"Humboldt County",16800,"NV",16040205,"Thousand-Virgin"
-119.1875,41.6875,32013,"Humboldt County",16800,"NV",16040205,"Thousand-Virgin"
-119.1875,41.8125,32013,"Humboldt County",16800,"NV",16040205,"Thousand-Virgin"
-119.1875,41.9375,32013,"Humboldt County",16800,"NV",16040205,"Thousand-Virgin"
-119.1875,42.0625,41025,"Harney County",7314,"NV,OR",17120008,"Guano"
-119.1875,42.1875,41025,"Harney County",7314,"NV,OR",17120008,"Guano"
-119.1875,42.3125,41025,"Harney County",7314,"NV,OR",17120008,"Guano"
-119.1875,42.4375,41025,"Harney County",7314,"NV,OR",17120008,"Guano"
-119.1875,42.5625,41025,"Harney County",7314,"NV,OR",17120008,"Guano"
-119.1875,42.6875,41025,"Harney County",7314,"NV,OR",17120008,"Guano"
-119.1875,42.8125,41025,"Harney County",7314,"NV,OR",17120008,"Guano"
-119.1875,42.9375,41025,"Harney County",7314,"NV,OR",17120008,"Guano"
-119.1875,43.0625,41025,"Harney County",7314,"OR",17120004,"Silver"
-119.1875,43.1875,41025,"Harney County",7314,"OR",17120001,"Harney-Malheur Lakes"
-119.1875,43.3125,41025,"Harney County",7314,"OR",17120001,"Harney-Malheur Lakes"
-119.1875,43.4375,41025,"Harney County",7314,"OR",17120002,"Silvies"
-119.1875,43.5625,41025,"Harney County",7314,"OR",17120002,"Silvies"
-119.1875,43.6875,41025,"Harney County",7314,"OR",17120002,"Silvies"
-119.1875,43.8125,41025,"Harney County",7314,"OR",17120002,"Silvies"
-119.1875,43.9375,41025,"Harney County",7314,"OR",17120002,"Silvies"
-119.1875,44.0625,41023,"Grant County",7359,"OR",17120002,"Silvies"
-119.1875,44.1875,41023,"Grant County",7359,"OR",17120002,"Silvies"
-119.1875,44.3125,41023,"Grant County",7359,"OR",17070201,"Upper John Day"
-119.1875,44.4375,41023,"Grant County",7359,"OR",17070201,"Upper John Day"
-119.1875,44.5625,41023,"Grant County",7359,"OR",17070202,"North Fork John Day"
-119.1875,44.6875,41023,"Grant County",7359,"OR",17070202,"North Fork John Day"
-119.1875,44.8125,41023,"Grant County",7359,"OR",17070203,"Middle Fork John Day"
-119.1875,44.9375,41023,"Grant County",7359,"OR",17070203,"Middle Fork John Day"
-119.1875,45.0625,41049,"Morrow County",11218,"OR",17070202,"North Fork John Day"
-119.1875,45.1875,41049,"Morrow County",11218,"OR",17070202,"North Fork John Day"
-119.1875,45.3125,41049,"Morrow County",11218,"OR",17070103,"Umatilla"
-119.1875,45.4375,41049,"Morrow County",11218,"OR",17070103,"Umatilla"
-119.1875,45.5625,41059,"Umatilla County",76306,"OR",17070103,"Umatilla"
-119.1875,45.6875,41059,"Umatilla County",76306,"OR",17070103,"Umatilla"
-119.1875,45.8125,41059,"Umatilla County",76306,"OR",17070103,"Umatilla"
-119.1875,45.9375,53005,"Benton County",178992,"OR,WA",17070101,"Middle Columbia-Lake Wallula"
-119.1875,46.0625,53005,"Benton County",178992,"OR,WA",17070101,"Middle Columbia-Lake Wallula"
-119.1875,46.1875,53005,"Benton County",178992,"WA",17020016,"Upper Columbia-Priest Rapids"
-119.1875,46.3125,53021,"Franklin County",81835,"WA",17020016,"Upper Columbia-Priest Rapids"
-119.1875,46.4375,53021,"Franklin County",81835,"WA",17020016,"Upper Columbia-Priest Rapids"
-119.1875,46.5625,53021,"Franklin County",81835,"WA",17020016,"Upper Columbia-Priest Rapids"
-119.1875,46.6875,53021,"Franklin County",81835,"WA",17020016,"Upper Columbia-Priest Rapids"
-119.1875,46.8125,53001,"Adams County",18802,"WA",17020016,"Upper Columbia-Priest Rapids"
-119.1875,46.9375,53025,"Grant County",90202,"WA",17020015,"Lower Crab"
-119.1875,47.0625,53025,"Grant County",90202,"WA",17020015,"Lower Crab"
-119.1875,47.1875,53025,"Grant County",90202,"WA",17020015,"Lower Crab"
-119.1875,47.3125,53025,"Grant County",90202,"WA",17020015,"Lower Crab"
-119.1875,47.4375,53025,"Grant County",90202,"WA",17020013,"Upper Crab"
-119.1875,47.5625,53025,"Grant County",90202,"WA",17020014,"Banks Lake"
-119.1875,47.6875,53025,"Grant County",90202,"WA",17020014,"Banks Lake"
-119.1875,47.8125,53025,"Grant County",90202,"WA",17020014,"Banks Lake"
-119.1875,47.9375,53017,"Douglas County",38807,"WA",17020014,"Banks Lake"
-119.1875,48.0625,53017,"Douglas County",38807,"WA",17020005,"Chief Joseph"
-119.1875,48.1875,53047,"Okanogan County",41143,"WA",17020005,"Chief Joseph"
-119.1875,48.3125,53047,"Okanogan County",41143,"CN,WA",17020006,"Okanogan"
-119.1875,48.4375,53047,"Okanogan County",41143,"CN,WA",17020006,"Okanogan"
-119.1875,48.5625,53047,"Okanogan County",41143,"WA",17020004,"Sanpoil"
-119.1875,48.6875,53047,"Okanogan County",41143,"CN,WA",17020006,"Okanogan"
-119.1875,48.8125,53047,"Okanogan County",41143,"CN,WA",17020006,"Okanogan"
-119.1875,48.9375,53047,"Okanogan County",41143,"CN,WA",17020006,"Okanogan"
-119.3125,34.3125,6111,"Ventura County",829017,"CA",18070101,"Ventura"
-119.3125,34.4375,6111,"Ventura County",829017,"CA",18070101,"Ventura"
-119.3125,34.5625,6111,"Ventura County",829017,"CA",18070102,"Santa Clara"
-119.3125,34.6875,6111,"Ventura County",829017,"CA",18060007,"Cuyama"
-119.3125,34.8125,6111,"Ventura County",829017,"CA",18060007,"Cuyama"
-119.3125,34.9375,6029,"Kern County",848204,"CA",18030003,"Middle Kern-Upper Tehachapi-Grapevine"
-119.3125,35.0625,6029,"Kern County",848204,"CA",18030003,"Middle Kern-Upper Tehachapi-Grapevine"
-119.3125,35.1875,6029,"Kern County",848204,"CA",18030003,"Middle Kern-Upper Tehachapi-Grapevine"
-119.3125,35.3125,6029,"Kern County",848204,"CA",18030012,"Tulare Lake Bed"
-119.3125,35.4375,6029,"Kern County",848204,"CA",18030012,"Tulare Lake Bed"
-119.3125,35.5625,6029,"Kern County",848204,"CA",18030004,"Upper Poso"
-119.3125,35.6875,6029,"Kern County",848204,"CA",18030005,"Upper Deer-Upper White"
-119.3125,35.8125,6107,"Tulare County",446644,"CA",18030005,"Upper Deer-Upper White"
-119.3125,35.9375,6107,"Tulare County",446644,"CA",18030005,"Upper Deer-Upper White"
-119.3125,36.0625,6107,"Tulare County",446644,"CA",18030006,"Upper Tule"
-119.3125,36.1875,6107,"Tulare County",446644,"CA",18030006,"Upper Tule"
-119.3125,36.3125,6107,"Tulare County",446644,"CA",18030007,"Upper Kaweah"
-119.3125,36.4375,6107,"Tulare County",446644,"CA",18030007,"Upper Kaweah"
-119.3125,36.5625,6107,"Tulare County",446644,"CA",18030007,"Upper Kaweah"
-119.3125,36.6875,6019,"Fresno County",939605,"CA",18030007,"Upper Kaweah"
-119.3125,36.8125,6019,"Fresno County",939605,"CA",18030012,"Tulare Lake Bed"
-119.3125,36.9375,6019,"Fresno County",939605,"CA",18030010,"Upper King"
-119.3125,37.0625,6019,"Fresno County",939605,"CA",18030010,"Upper King"
-119.3125,37.1875,6019,"Fresno County",939605,"CA",18040006,"Upper San Joaquin"
-119.3125,37.3125,6019,"Fresno County",939605,"CA",18040006,"Upper San Joaquin"
-119.3125,37.4375,6039,"Madera County",151435,"CA",18040006,"Upper San Joaquin"
-119.3125,37.5625,6039,"Madera County",151435,"CA",18040006,"Upper San Joaquin"
-119.3125,37.6875,6039,"Madera County",151435,"CA",18040008,"Upper Merced"
-119.3125,37.8125,6109,"Tuolumne County",54728,"CA",18040009,"Upper Tuolumne"
-119.3125,37.9375,6109,"Tuolumne County",54728,"CA",18040009,"Upper Tuolumne"
-119.3125,38.0625,6051,"Mono County",14217,"CA,NV",16050301,"East Walker"
-119.3125,38.1875,6051,"Mono County",14217,"CA,NV",16050301,"East Walker"
-119.3125,38.3125,6051,"Mono County",14217,"CA,NV",16050301,"East Walker"
-119.3125,38.4375,6051,"Mono County",14217,"CA,NV",16050302,"West Walker"
-119.3125,38.5625,32019,"Lyon County",51648,"CA,NV",16050302,"West Walker"
-119.3125,38.6875,32019,"Lyon County",51648,"CA,NV",16050302,"West Walker"
